"","Country","Date","Confirmed","Death","newConfirmed","newDeath"
"3788","Georgia",2020-02-24,0,0,0,0
"3789","Georgia",2020-02-25,0,0,0,0
"3790","Georgia",2020-02-26,1,0,1,0
"3791","Georgia",2020-02-27,1,0,0,0
"3792","Georgia",2020-02-28,1,0,0,0
"3793","Georgia",2020-02-29,1,0,0,0
"3794","Georgia",2020-03-01,3,0,2,0
"3795","Georgia",2020-03-02,3,0,0,0
"3796","Georgia",2020-03-03,3,0,0,0
"3797","Georgia",2020-03-04,3,0,0,0
"3798","Georgia",2020-03-05,4,0,1,0
"3799","Georgia",2020-03-06,4,0,0,0
"3800","Georgia",2020-03-07,4,0,0,0
"3801","Georgia",2020-03-08,13,0,9,0
"3802","Georgia",2020-03-09,15,0,2,0
"3803","Georgia",2020-03-10,15,0,0,0
"3804","Georgia",2020-03-11,24,0,9,0
"3805","Georgia",2020-03-12,24,0,0,0
"3806","Georgia",2020-03-13,25,0,1,0
"3807","Georgia",2020-03-14,30,0,5,0
"3808","Georgia",2020-03-15,33,0,3,0
"3809","Georgia",2020-03-16,33,0,0,0
"3810","Georgia",2020-03-17,34,0,1,0
"3811","Georgia",2020-03-18,38,0,4,0
"3812","Georgia",2020-03-19,40,0,2,0
"3813","Germany",2019-12-31,0,0,0,0
"3814","Germany",2020-01-01,0,0,0,0
"3815","Germany",2020-01-02,0,0,0,0
"3816","Germany",2020-01-03,0,0,0,0
"3817","Germany",2020-01-04,0,0,0,0
"3818","Germany",2020-01-05,0,0,0,0
"3819","Germany",2020-01-06,0,0,0,0
"3820","Germany",2020-01-07,0,0,0,0
"3821","Germany",2020-01-08,0,0,0,0
"3822","Germany",2020-01-09,0,0,0,0
"3823","Germany",2020-01-10,0,0,0,0
"3824","Germany",2020-01-11,0,0,0,0
"3825","Germany",2020-01-12,0,0,0,0
"3826","Germany",2020-01-13,0,0,0,0
"3827","Germany",2020-01-14,0,0,0,0
"3828","Germany",2020-01-15,0,0,0,0
"3829","Germany",2020-01-16,0,0,0,0
"3830","Germany",2020-01-17,0,0,0,0
"3831","Germany",2020-01-18,0,0,0,0
"3832","Germany",2020-01-19,0,0,0,0
"3833","Germany",2020-01-20,0,0,0,0
"3834","Germany",2020-01-21,0,0,0,0
"3835","Germany",2020-01-22,0,0,0,0
"3836","Germany",2020-01-23,0,0,0,0
"3837","Germany",2020-01-24,0,0,0,0
"3838","Germany",2020-01-25,0,0,0,0
"3839","Germany",2020-01-26,0,0,0,0
"3840","Germany",2020-01-27,1,0,1,0
"3841","Germany",2020-01-28,4,0,3,0
"3842","Germany",2020-01-29,4,0,0,0
"3843","Germany",2020-01-30,4,0,0,0
"3844","Germany",2020-01-31,5,0,1,0
"3845","Germany",2020-02-01,8,0,3,0
"3846","Germany",2020-02-02,10,0,2,0
"3847","Germany",2020-02-03,12,0,2,0
"3848","Germany",2020-02-04,12,0,0,0
"3849","Germany",2020-02-05,12,0,0,0
"3850","Germany",2020-02-06,12,0,0,0
"3851","Germany",2020-02-07,13,0,1,0
"3852","Germany",2020-02-08,13,0,0,0
"3853","Germany",2020-02-09,14,0,1,0
"3854","Germany",2020-02-10,14,0,0,0
"3855","Germany",2020-02-11,16,0,2,0
"3856","Germany",2020-02-12,16,0,0,0
"3857","Germany",2020-02-13,16,0,0,0
"3858","Germany",2020-02-14,16,0,0,0
"3859","Germany",2020-02-15,16,0,0,0
"3860","Germany",2020-02-16,16,0,0,0
"3861","Germany",2020-02-17,16,0,0,0
"3862","Germany",2020-02-18,16,0,0,0
"3863","Germany",2020-02-19,16,0,0,0
"3864","Germany",2020-02-20,16,0,0,0
"3865","Germany",2020-02-21,16,0,0,0
"3866","Germany",2020-02-22,16,0,0,0
"3867","Germany",2020-02-23,16,0,0,0
"3868","Germany",2020-02-24,16,0,0,0
"3869","Germany",2020-02-25,17,0,1,0
"3870","Germany",2020-02-26,27,0,10,0
"3871","Germany",2020-02-27,46,0,19,0
"3872","Germany",2020-02-28,48,0,2,0
"3873","Germany",2020-02-29,79,0,31,0
"3874","Germany",2020-03-01,130,0,51,0
"3875","Germany",2020-03-02,159,0,29,0
"3876","Germany",2020-03-03,196,0,37,0
"3877","Germany",2020-03-04,262,0,66,0
"3878","Germany",2020-03-05,482,0,220,0
"3879","Germany",2020-03-06,670,0,188,0
"3880","Germany",2020-03-07,799,0,129,0
"3881","Germany",2020-03-08,1040,0,241,0
"3882","Germany",2020-03-09,1176,2,136,2
"3883","Germany",2020-03-10,1457,2,281,0
"3884","Germany",2020-03-11,1908,3,451,1
"3885","Germany",2020-03-12,2078,3,170,0
"3886","Germany",2020-03-13,3675,7,1597,4
"3887","Germany",2020-03-14,4585,9,910,2
"3888","Germany",2020-03-15,5795,11,1210,2
"3889","Germany",2020-03-16,7272,17,1477,6
"3890","Germany",2020-03-17,9257,24,1985,7
"3891","Germany",2020-03-18,12327,28,3070,4
"3892","Germany",2020-03-19,15320,44,2993,16
"3893","Ghana",2020-01-22,0,0,0,0
"3894","Ghana",2020-01-23,0,0,0,0
"3895","Ghana",2020-01-24,0,0,0,0
"3896","Ghana",2020-01-25,0,0,0,0
"3897","Ghana",2020-01-26,0,0,0,0
"3898","Ghana",2020-01-27,0,0,0,0
"3899","Ghana",2020-01-28,0,0,0,0
"3900","Ghana",2020-01-29,0,0,0,0
"3901","Ghana",2020-01-30,0,0,0,0
"3902","Ghana",2020-01-31,0,0,0,0
"3903","Ghana",2020-02-01,0,0,0,0
"3904","Ghana",2020-02-02,0,0,0,0
"3905","Ghana",2020-02-03,0,0,0,0
"3906","Ghana",2020-02-04,0,0,0,0
"3907","Ghana",2020-02-05,0,0,0,0
"3908","Ghana",2020-02-06,0,0,0,0
"3909","Ghana",2020-02-07,0,0,0,0
"3910","Ghana",2020-02-08,0,0,0,0
"3911","Ghana",2020-02-09,0,0,0,0
"3912","Ghana",2020-02-10,0,0,0,0
"3913","Ghana",2020-02-11,0,0,0,0
"3914","Ghana",2020-02-12,0,0,0,0
"3915","Ghana",2020-02-13,0,0,0,0
"3916","Ghana",2020-02-14,0,0,0,0
"3917","Ghana",2020-02-15,0,0,0,0
"3918","Ghana",2020-02-16,0,0,0,0
"3919","Ghana",2020-02-17,0,0,0,0
"3920","Ghana",2020-02-18,0,0,0,0
"3921","Ghana",2020-02-19,0,0,0,0
"3922","Ghana",2020-02-20,0,0,0,0
"3923","Ghana",2020-02-21,0,0,0,0
"3924","Ghana",2020-02-22,0,0,0,0
"3925","Ghana",2020-02-23,0,0,0,0
"3926","Ghana",2020-02-24,0,0,0,0
"3927","Ghana",2020-02-25,0,0,0,0
"3928","Ghana",2020-02-26,0,0,0,0
"3929","Ghana",2020-02-27,0,0,0,0
"3930","Ghana",2020-02-28,0,0,0,0
"3931","Ghana",2020-02-29,0,0,0,0
"3932","Ghana",2020-03-01,0,0,0,0
"3933","Ghana",2020-03-02,0,0,0,0
"3934","Ghana",2020-03-03,0,0,0,0
"3935","Ghana",2020-03-04,0,0,0,0
"3936","Ghana",2020-03-05,0,0,0,0
"3937","Ghana",2020-03-06,0,0,0,0
"3938","Ghana",2020-03-07,0,0,0,0
"3939","Ghana",2020-03-08,0,0,0,0
"3940","Ghana",2020-03-09,0,0,0,0
"3941","Ghana",2020-03-10,0,0,0,0
"3942","Ghana",2020-03-11,0,0,0,0
"3943","Ghana",2020-03-12,0,0,0,0
"3944","Ghana",2020-03-13,0,0,0,0
"3945","Ghana",2020-03-14,3,0,3,0
"3946","Ghana",2020-03-15,6,0,3,0
"3947","Ghana",2020-03-16,6,0,0,0
"3948","Ghana",2020-03-17,7,0,1,0
"3949","Ghana",2020-03-18,7,0,0,0
"3950","Ghana",2020-03-19,11,0,4,0
"3951","Greece",2019-12-31,0,0,0,0
"3952","Greece",2020-01-01,0,0,0,0
"3953","Greece",2020-01-02,0,0,0,0
"3954","Greece",2020-01-03,0,0,0,0
"3955","Greece",2020-01-04,0,0,0,0
"3956","Greece",2020-01-05,0,0,0,0
"3957","Greece",2020-01-06,0,0,0,0
"3958","Greece",2020-01-07,0,0,0,0
"3959","Greece",2020-01-08,0,0,0,0
"3960","Greece",2020-01-09,0,0,0,0
"3961","Greece",2020-01-10,0,0,0,0
"3962","Greece",2020-01-11,0,0,0,0
"3963","Greece",2020-01-12,0,0,0,0
"3964","Greece",2020-01-13,0,0,0,0
"3965","Greece",2020-01-14,0,0,0,0
"3966","Greece",2020-01-15,0,0,0,0
"3967","Greece",2020-01-16,0,0,0,0
"3968","Greece",2020-01-17,0,0,0,0
"3969","Greece",2020-01-18,0,0,0,0
"3970","Greece",2020-01-19,0,0,0,0
"3971","Greece",2020-01-20,0,0,0,0
"3972","Greece",2020-01-21,0,0,0,0
"3973","Greece",2020-01-22,0,0,0,0
"3974","Greece",2020-01-23,0,0,0,0
"3975","Greece",2020-01-24,0,0,0,0
"3976","Greece",2020-01-25,0,0,0,0
"3977","Greece",2020-01-26,0,0,0,0
"3978","Greece",2020-01-27,0,0,0,0
"3979","Greece",2020-01-28,0,0,0,0
"3980","Greece",2020-01-29,0,0,0,0
"3981","Greece",2020-01-30,0,0,0,0
"3982","Greece",2020-01-31,0,0,0,0
"3983","Greece",2020-02-01,0,0,0,0
"3984","Greece",2020-02-02,0,0,0,0
"3985","Greece",2020-02-03,0,0,0,0
"3986","Greece",2020-02-04,0,0,0,0
"3987","Greece",2020-02-05,0,0,0,0
"3988","Greece",2020-02-06,0,0,0,0
"3989","Greece",2020-02-07,0,0,0,0
"3990","Greece",2020-02-08,0,0,0,0
"3991","Greece",2020-02-09,0,0,0,0
"3992","Greece",2020-02-10,0,0,0,0
"3993","Greece",2020-02-11,0,0,0,0
"3994","Greece",2020-02-12,0,0,0,0
"3995","Greece",2020-02-13,0,0,0,0
"3996","Greece",2020-02-14,0,0,0,0
"3997","Greece",2020-02-15,0,0,0,0
"3998","Greece",2020-02-16,0,0,0,0
"3999","Greece",2020-02-17,0,0,0,0
"4000","Greece",2020-02-18,0,0,0,0
"4001","Greece",2020-02-19,0,0,0,0
"4002","Greece",2020-02-20,0,0,0,0
"4003","Greece",2020-02-21,0,0,0,0
"4004","Greece",2020-02-22,0,0,0,0
"4005","Greece",2020-02-23,0,0,0,0
"4006","Greece",2020-02-24,0,0,0,0
"4007","Greece",2020-02-25,0,0,0,0
"4008","Greece",2020-02-26,1,0,1,0
"4009","Greece",2020-02-27,3,0,2,0
"4010","Greece",2020-02-28,4,0,1,0
"4011","Greece",2020-02-29,4,0,0,0
"4012","Greece",2020-03-01,7,0,3,0
"4013","Greece",2020-03-02,7,0,0,0
"4014","Greece",2020-03-03,7,0,0,0
"4015","Greece",2020-03-04,9,0,2,0
"4016","Greece",2020-03-05,31,0,22,0
"4017","Greece",2020-03-06,45,0,14,0
"4018","Greece",2020-03-07,46,0,1,0
"4019","Greece",2020-03-08,73,0,27,0
"4020","Greece",2020-03-09,73,0,0,0
"4021","Greece",2020-03-10,89,0,16,0
"4022","Greece",2020-03-11,99,1,10,1
"4023","Greece",2020-03-12,99,1,0,0
"4024","Greece",2020-03-13,190,1,91,0
"4025","Greece",2020-03-14,228,3,38,2
"4026","Greece",2020-03-15,331,4,103,1
"4027","Greece",2020-03-16,331,4,0,0
"4028","Greece",2020-03-17,387,5,56,1
"4029","Greece",2020-03-18,418,5,31,0
"4030","Greece",2020-03-19,418,6,0,1
"4031","Guatemala",2020-01-22,0,0,0,0
"4032","Guatemala",2020-01-23,0,0,0,0
"4033","Guatemala",2020-01-24,0,0,0,0
"4034","Guatemala",2020-01-25,0,0,0,0
"4035","Guatemala",2020-01-26,0,0,0,0
"4036","Guatemala",2020-01-27,0,0,0,0
"4037","Guatemala",2020-01-28,0,0,0,0
"4038","Guatemala",2020-01-29,0,0,0,0
"4039","Guatemala",2020-01-30,0,0,0,0
"4040","Guatemala",2020-01-31,0,0,0,0
"4041","Guatemala",2020-02-01,0,0,0,0
"4042","Guatemala",2020-02-02,0,0,0,0
"4043","Guatemala",2020-02-03,0,0,0,0
"4044","Guatemala",2020-02-04,0,0,0,0
"4045","Guatemala",2020-02-05,0,0,0,0
"4046","Guatemala",2020-02-06,0,0,0,0
"4047","Guatemala",2020-02-07,0,0,0,0
"4048","Guatemala",2020-02-08,0,0,0,0
"4049","Guatemala",2020-02-09,0,0,0,0
"4050","Guatemala",2020-02-10,0,0,0,0
"4051","Guatemala",2020-02-11,0,0,0,0
"4052","Guatemala",2020-02-12,0,0,0,0
"4053","Guatemala",2020-02-13,0,0,0,0
"4054","Guatemala",2020-02-14,0,0,0,0
"4055","Guatemala",2020-02-15,0,0,0,0
"4056","Guatemala",2020-02-16,0,0,0,0
"4057","Guatemala",2020-02-17,0,0,0,0
"4058","Guatemala",2020-02-18,0,0,0,0
"4059","Guatemala",2020-02-19,0,0,0,0
"4060","Guatemala",2020-02-20,0,0,0,0
"4061","Guatemala",2020-02-21,0,0,0,0
"4062","Guatemala",2020-02-22,0,0,0,0
"4063","Guatemala",2020-02-23,0,0,0,0
"4064","Guatemala",2020-02-24,0,0,0,0
"4065","Guatemala",2020-02-25,0,0,0,0
"4066","Guatemala",2020-02-26,0,0,0,0
"4067","Guatemala",2020-02-27,0,0,0,0
"4068","Guatemala",2020-02-28,0,0,0,0
"4069","Guatemala",2020-02-29,0,0,0,0
"4070","Guatemala",2020-03-01,0,0,0,0
"4071","Guatemala",2020-03-02,0,0,0,0
"4072","Guatemala",2020-03-03,0,0,0,0
"4073","Guatemala",2020-03-04,0,0,0,0
"4074","Guatemala",2020-03-05,0,0,0,0
"4075","Guatemala",2020-03-06,0,0,0,0
"4076","Guatemala",2020-03-07,0,0,0,0
"4077","Guatemala",2020-03-08,0,0,0,0
"4078","Guatemala",2020-03-09,0,0,0,0
"4079","Guatemala",2020-03-10,0,0,0,0
"4080","Guatemala",2020-03-11,0,0,0,0
"4081","Guatemala",2020-03-12,0,0,0,0
"4082","Guatemala",2020-03-13,0,0,0,0
"4083","Guatemala",2020-03-14,1,0,1,0
"4084","Guatemala",2020-03-15,1,0,0,0
"4085","Guatemala",2020-03-16,2,1,1,1
"4086","Guatemala",2020-03-17,6,1,4,0
"4087","Guatemala",2020-03-18,6,1,0,0
"4088","Guatemala",2020-03-19,9,1,3,0
"4089","Guinea",2020-01-22,0,0,0,0
"4090","Guinea",2020-01-23,0,0,0,0
"4091","Guinea",2020-01-24,0,0,0,0
"4092","Guinea",2020-01-25,0,0,0,0
"4093","Guinea",2020-01-26,0,0,0,0
"4094","Guinea",2020-01-27,0,0,0,0
"4095","Guinea",2020-01-28,0,0,0,0
"4096","Guinea",2020-01-29,0,0,0,0
"4097","Guinea",2020-01-30,0,0,0,0
"4098","Guinea",2020-01-31,0,0,0,0
"4099","Guinea",2020-02-01,0,0,0,0
"4100","Guinea",2020-02-02,0,0,0,0
"4101","Guinea",2020-02-03,0,0,0,0
"4102","Guinea",2020-02-04,0,0,0,0
"4103","Guinea",2020-02-05,0,0,0,0
"4104","Guinea",2020-02-06,0,0,0,0
"4105","Guinea",2020-02-07,0,0,0,0
"4106","Guinea",2020-02-08,0,0,0,0
"4107","Guinea",2020-02-09,0,0,0,0
"4108","Guinea",2020-02-10,0,0,0,0
"4109","Guinea",2020-02-11,0,0,0,0
"4110","Guinea",2020-02-12,0,0,0,0
"4111","Guinea",2020-02-13,0,0,0,0
"4112","Guinea",2020-02-14,0,0,0,0
"4113","Guinea",2020-02-15,0,0,0,0
"4114","Guinea",2020-02-16,0,0,0,0
"4115","Guinea",2020-02-17,0,0,0,0
"4116","Guinea",2020-02-18,0,0,0,0
"4117","Guinea",2020-02-19,0,0,0,0
"4118","Guinea",2020-02-20,0,0,0,0
"4119","Guinea",2020-02-21,0,0,0,0
"4120","Guinea",2020-02-22,0,0,0,0
"4121","Guinea",2020-02-23,0,0,0,0
"4122","Guinea",2020-02-24,0,0,0,0
"4123","Guinea",2020-02-25,0,0,0,0
"4124","Guinea",2020-02-26,0,0,0,0
"4125","Guinea",2020-02-27,0,0,0,0
"4126","Guinea",2020-02-28,0,0,0,0
"4127","Guinea",2020-02-29,0,0,0,0
"4128","Guinea",2020-03-01,0,0,0,0
"4129","Guinea",2020-03-02,0,0,0,0
"4130","Guinea",2020-03-03,0,0,0,0
"4131","Guinea",2020-03-04,0,0,0,0
"4132","Guinea",2020-03-05,0,0,0,0
"4133","Guinea",2020-03-06,0,0,0,0
"4134","Guinea",2020-03-07,0,0,0,0
"4135","Guinea",2020-03-08,0,0,0,0
"4136","Guinea",2020-03-09,0,0,0,0
"4137","Guinea",2020-03-10,0,0,0,0
"4138","Guinea",2020-03-11,0,0,0,0
"4139","Guinea",2020-03-12,0,0,0,0
"4140","Guinea",2020-03-13,1,0,1,0
"4141","Guinea",2020-03-14,1,0,0,0
"4142","Guinea",2020-03-15,1,0,0,0
"4143","Guinea",2020-03-16,1,0,0,0
"4144","Guinea",2020-03-17,1,0,0,0
"4145","Guinea",2020-03-18,1,0,0,0
"4146","Guinea",2020-03-19,1,0,0,0
"4147","Guyana",2020-01-22,0,0,0,0
"4148","Guyana",2020-01-23,0,0,0,0
"4149","Guyana",2020-01-24,0,0,0,0
"4150","Guyana",2020-01-25,0,0,0,0
"4151","Guyana",2020-01-26,0,0,0,0
"4152","Guyana",2020-01-27,0,0,0,0
"4153","Guyana",2020-01-28,0,0,0,0
"4154","Guyana",2020-01-29,0,0,0,0
"4155","Guyana",2020-01-30,0,0,0,0
"4156","Guyana",2020-01-31,0,0,0,0
"4157","Guyana",2020-02-01,0,0,0,0
"4158","Guyana",2020-02-02,0,0,0,0
"4159","Guyana",2020-02-03,0,0,0,0
"4160","Guyana",2020-02-04,0,0,0,0
"4161","Guyana",2020-02-05,0,0,0,0
"4162","Guyana",2020-02-06,0,0,0,0
"4163","Guyana",2020-02-07,0,0,0,0
"4164","Guyana",2020-02-08,0,0,0,0
"4165","Guyana",2020-02-09,0,0,0,0
"4166","Guyana",2020-02-10,0,0,0,0
"4167","Guyana",2020-02-11,0,0,0,0
"4168","Guyana",2020-02-12,0,0,0,0
"4169","Guyana",2020-02-13,0,0,0,0
"4170","Guyana",2020-02-14,0,0,0,0
"4171","Guyana",2020-02-15,0,0,0,0
"4172","Guyana",2020-02-16,0,0,0,0
"4173","Guyana",2020-02-17,0,0,0,0
"4174","Guyana",2020-02-18,0,0,0,0
"4175","Guyana",2020-02-19,0,0,0,0
"4176","Guyana",2020-02-20,0,0,0,0
"4177","Guyana",2020-02-21,0,0,0,0
"4178","Guyana",2020-02-22,0,0,0,0
"4179","Guyana",2020-02-23,0,0,0,0
"4180","Guyana",2020-02-24,0,0,0,0
"4181","Guyana",2020-02-25,0,0,0,0
"4182","Guyana",2020-02-26,0,0,0,0
"4183","Guyana",2020-02-27,0,0,0,0
"4184","Guyana",2020-02-28,0,0,0,0
"4185","Guyana",2020-02-29,0,0,0,0
"4186","Guyana",2020-03-01,0,0,0,0
"4187","Guyana",2020-03-02,0,0,0,0
"4188","Guyana",2020-03-03,0,0,0,0
"4189","Guyana",2020-03-04,0,0,0,0
"4190","Guyana",2020-03-05,0,0,0,0
"4191","Guyana",2020-03-06,0,0,0,0
"4192","Guyana",2020-03-07,0,0,0,0
"4193","Guyana",2020-03-08,0,0,0,0
"4194","Guyana",2020-03-09,0,0,0,0
"4195","Guyana",2020-03-10,0,0,0,0
"4196","Guyana",2020-03-11,0,0,0,0
"4197","Guyana",2020-03-12,1,1,1,1
"4198","Guyana",2020-03-13,1,1,0,0
"4199","Guyana",2020-03-14,1,1,0,0
"4200","Guyana",2020-03-15,4,1,3,0
"4201","Guyana",2020-03-16,4,1,0,0
"4202","Guyana",2020-03-17,7,1,3,0
"4203","Guyana",2020-03-18,7,1,0,0
"4204","Guyana",2020-03-19,7,1,0,0
"4205","Holy See",2020-01-22,0,0,0,0
"4206","Holy See",2020-01-23,0,0,0,0
"4207","Holy See",2020-01-24,0,0,0,0
"4208","Holy See",2020-01-25,0,0,0,0
"4209","Holy See",2020-01-26,0,0,0,0
"4210","Holy See",2020-01-27,0,0,0,0
"4211","Holy See",2020-01-28,0,0,0,0
"4212","Holy See",2020-01-29,0,0,0,0
"4213","Holy See",2020-01-30,0,0,0,0
"4214","Holy See",2020-01-31,0,0,0,0
"4215","Holy See",2020-02-01,0,0,0,0
"4216","Holy See",2020-02-02,0,0,0,0
"4217","Holy See",2020-02-03,0,0,0,0
"4218","Holy See",2020-02-04,0,0,0,0
"4219","Holy See",2020-02-05,0,0,0,0
"4220","Holy See",2020-02-06,0,0,0,0
"4221","Holy See",2020-02-07,0,0,0,0
"4222","Holy See",2020-02-08,0,0,0,0
"4223","Holy See",2020-02-09,0,0,0,0
"4224","Holy See",2020-02-10,0,0,0,0
"4225","Holy See",2020-02-11,0,0,0,0
"4226","Holy See",2020-02-12,0,0,0,0
"4227","Holy See",2020-02-13,0,0,0,0
"4228","Holy See",2020-02-14,0,0,0,0
"4229","Holy See",2020-02-15,0,0,0,0
"4230","Holy See",2020-02-16,0,0,0,0
"4231","Holy See",2020-02-17,0,0,0,0
"4232","Holy See",2020-02-18,0,0,0,0
"4233","Holy See",2020-02-19,0,0,0,0
"4234","Holy See",2020-02-20,0,0,0,0
"4235","Holy See",2020-02-21,0,0,0,0
"4236","Holy See",2020-02-22,0,0,0,0
"4237","Holy See",2020-02-23,0,0,0,0
"4238","Holy See",2020-02-24,0,0,0,0
"4239","Holy See",2020-02-25,0,0,0,0
"4240","Holy See",2020-02-26,0,0,0,0
"4241","Holy See",2020-02-27,0,0,0,0
"4242","Holy See",2020-02-28,0,0,0,0
"4243","Holy See",2020-02-29,0,0,0,0
"4244","Holy See",2020-03-01,0,0,0,0
"4245","Holy See",2020-03-02,0,0,0,0
"4246","Holy See",2020-03-03,0,0,0,0
"4247","Holy See",2020-03-04,0,0,0,0
"4248","Holy See",2020-03-05,0,0,0,0
"4249","Holy See",2020-03-06,1,0,1,0
"4250","Holy See",2020-03-07,1,0,0,0
"4251","Holy See",2020-03-08,1,0,0,0
"4252","Holy See",2020-03-09,1,0,0,0
"4253","Holy See",2020-03-10,1,0,0,0
"4254","Holy See",2020-03-11,1,0,0,0
"4255","Holy See",2020-03-12,1,0,0,0
"4256","Holy See",2020-03-13,1,0,0,0
"4257","Holy See",2020-03-14,1,0,0,0
"4258","Holy See",2020-03-15,1,0,0,0
"4259","Holy See",2020-03-16,1,0,0,0
"4260","Holy See",2020-03-17,1,0,0,0
"4261","Holy See",2020-03-18,1,0,0,0
"4262","Holy See",2020-03-19,1,0,0,0
"4263","Honduras",2020-01-22,0,0,0,0
"4264","Honduras",2020-01-23,0,0,0,0
"4265","Honduras",2020-01-24,0,0,0,0
"4266","Honduras",2020-01-25,0,0,0,0
"4267","Honduras",2020-01-26,0,0,0,0
"4268","Honduras",2020-01-27,0,0,0,0
"4269","Honduras",2020-01-28,0,0,0,0
"4270","Honduras",2020-01-29,0,0,0,0
"4271","Honduras",2020-01-30,0,0,0,0
"4272","Honduras",2020-01-31,0,0,0,0
"4273","Honduras",2020-02-01,0,0,0,0
"4274","Honduras",2020-02-02,0,0,0,0
"4275","Honduras",2020-02-03,0,0,0,0
"4276","Honduras",2020-02-04,0,0,0,0
"4277","Honduras",2020-02-05,0,0,0,0
"4278","Honduras",2020-02-06,0,0,0,0
"4279","Honduras",2020-02-07,0,0,0,0
"4280","Honduras",2020-02-08,0,0,0,0
"4281","Honduras",2020-02-09,0,0,0,0
"4282","Honduras",2020-02-10,0,0,0,0
"4283","Honduras",2020-02-11,0,0,0,0
"4284","Honduras",2020-02-12,0,0,0,0
"4285","Honduras",2020-02-13,0,0,0,0
"4286","Honduras",2020-02-14,0,0,0,0
"4287","Honduras",2020-02-15,0,0,0,0
"4288","Honduras",2020-02-16,0,0,0,0
"4289","Honduras",2020-02-17,0,0,0,0
"4290","Honduras",2020-02-18,0,0,0,0
"4291","Honduras",2020-02-19,0,0,0,0
"4292","Honduras",2020-02-20,0,0,0,0
"4293","Honduras",2020-02-21,0,0,0,0
"4294","Honduras",2020-02-22,0,0,0,0
"4295","Honduras",2020-02-23,0,0,0,0
"4296","Honduras",2020-02-24,0,0,0,0
"4297","Honduras",2020-02-25,0,0,0,0
"4298","Honduras",2020-02-26,0,0,0,0
"4299","Honduras",2020-02-27,0,0,0,0
"4300","Honduras",2020-02-28,0,0,0,0
"4301","Honduras",2020-02-29,0,0,0,0
"4302","Honduras",2020-03-01,0,0,0,0
"4303","Honduras",2020-03-02,0,0,0,0
"4304","Honduras",2020-03-03,0,0,0,0
"4305","Honduras",2020-03-04,0,0,0,0
"4306","Honduras",2020-03-05,0,0,0,0
"4307","Honduras",2020-03-06,0,0,0,0
"4308","Honduras",2020-03-07,0,0,0,0
"4309","Honduras",2020-03-08,0,0,0,0
"4310","Honduras",2020-03-09,0,0,0,0
"4311","Honduras",2020-03-10,0,0,0,0
"4312","Honduras",2020-03-11,2,0,2,0
"4313","Honduras",2020-03-12,2,0,0,0
"4314","Honduras",2020-03-13,2,0,0,0
"4315","Honduras",2020-03-14,2,0,0,0
"4316","Honduras",2020-03-15,3,0,1,0
"4317","Honduras",2020-03-16,6,0,3,0
"4318","Honduras",2020-03-17,8,0,2,0
"4319","Honduras",2020-03-18,9,0,1,0
"4320","Honduras",2020-03-19,12,0,3,0
"4321","Hungary",2020-01-22,0,0,0,0
"4322","Hungary",2020-01-23,0,0,0,0
"4323","Hungary",2020-01-24,0,0,0,0
"4324","Hungary",2020-01-25,0,0,0,0
"4325","Hungary",2020-01-26,0,0,0,0
"4326","Hungary",2020-01-27,0,0,0,0
"4327","Hungary",2020-01-28,0,0,0,0
"4328","Hungary",2020-01-29,0,0,0,0
"4329","Hungary",2020-01-30,0,0,0,0
"4330","Hungary",2020-01-31,0,0,0,0
"4331","Hungary",2020-02-01,0,0,0,0
"4332","Hungary",2020-02-02,0,0,0,0
"4333","Hungary",2020-02-03,0,0,0,0
"4334","Hungary",2020-02-04,0,0,0,0
"4335","Hungary",2020-02-05,0,0,0,0
"4336","Hungary",2020-02-06,0,0,0,0
"4337","Hungary",2020-02-07,0,0,0,0
"4338","Hungary",2020-02-08,0,0,0,0
"4339","Hungary",2020-02-09,0,0,0,0
"4340","Hungary",2020-02-10,0,0,0,0
"4341","Hungary",2020-02-11,0,0,0,0
"4342","Hungary",2020-02-12,0,0,0,0
"4343","Hungary",2020-02-13,0,0,0,0
"4344","Hungary",2020-02-14,0,0,0,0
"4345","Hungary",2020-02-15,0,0,0,0
"4346","Hungary",2020-02-16,0,0,0,0
"4347","Hungary",2020-02-17,0,0,0,0
"4348","Hungary",2020-02-18,0,0,0,0
"4349","Hungary",2020-02-19,0,0,0,0
"4350","Hungary",2020-02-20,0,0,0,0
"4351","Hungary",2020-02-21,0,0,0,0
"4352","Hungary",2020-02-22,0,0,0,0
"4353","Hungary",2020-02-23,0,0,0,0
"4354","Hungary",2020-02-24,0,0,0,0
"4355","Hungary",2020-02-25,0,0,0,0
"4356","Hungary",2020-02-26,0,0,0,0
"4357","Hungary",2020-02-27,0,0,0,0
"4358","Hungary",2020-02-28,0,0,0,0
"4359","Hungary",2020-02-29,0,0,0,0
"4360","Hungary",2020-03-01,0,0,0,0
"4361","Hungary",2020-03-02,0,0,0,0
"4362","Hungary",2020-03-03,0,0,0,0
"4363","Hungary",2020-03-04,2,0,2,0
"4364","Hungary",2020-03-05,2,0,0,0
"4365","Hungary",2020-03-06,2,0,0,0
"4366","Hungary",2020-03-07,4,0,2,0
"4367","Hungary",2020-03-08,7,0,3,0
"4368","Hungary",2020-03-09,9,0,2,0
"4369","Hungary",2020-03-10,9,0,0,0
"4370","Hungary",2020-03-11,13,0,4,0
"4371","Hungary",2020-03-12,13,0,0,0
"4372","Hungary",2020-03-13,19,0,6,0
